,project_id,pool_id,title,description,pool_startedAt,hasInstructions,mayContainAdultContent,requesterID,requesterTrusted,lang,grade,averageAcceptanceTimeSec,moneyAvgHourly,moneyMed,moneyTop10,moneyMax3,reward
237,86616,36702663,Does coupon screenshot match the provided coupon's information? (USA),Look at the coupon's screenshot and compare it with coupon description. Do they match?,2022-12-05T08:54:42.000Z,1,0,b8867ba0bef402679ca8cf0561e54ba1,0,,4.78,,1.9726,0.02,0.12,,0.0
238,86616,36721166,Does coupon screenshot match the provided coupon's information? (USA),Look at the coupon's screenshot and compare it with coupon description. Do they match?,2022-12-06T11:19:22.000Z,1,0,b8867ba0bef402679ca8cf0561e54ba1,0,,4.86,,1.89474,0.02,0.12,,0.0
239,86740,33062258,Does the provided link contain coupons?,"** You need VPN of the United States region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",2022-05-13T11:19:28.000Z,1,0,b8867ba0bef402679ca8cf0561e54ba1,0,,4.85,,0.495868,0.05,0.32,0.91,0.0
240,86740,36772822,Does the provided link contain coupons?,"** You need VPN of the United States region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",2022-12-09T18:07:08.000Z,1,0,b8867ba0bef402679ca8cf0561e54ba1,0,,4.85,,1.49171,0.05,0.3,,0.0
241,86873,32681168,Identify Valid Coupon Codes (FR),Identifiez si le code de bon fourni est valide ou non!,2022-12-09T19:14:02.000Z,1,1,7c13b57ffa8e4a3b719adfe89d811a03,0,,4.78,,0.0,0.08,0.52,0.89,0.0
242,86976,36626897,Does the user want to buy something?,,2022-11-30T05:24:32.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.93,,0.0,0.04,0.18,0.28,0.0
243,86976,36641236,Does the user want to buy something?,,2022-12-01T02:24:33.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
244,86976,36642201,Does the user want to buy something?,,2022-12-01T04:23:14.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
245,86976,36644835,Does the user want to buy something?,,2022-12-01T08:00:26.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
246,86976,36645610,Does the user want to buy something?,,2022-12-01T08:57:45.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
247,86976,36646581,Does the user want to buy something?,,2022-12-01T10:09:43.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
248,86976,36646660,Does the user want to buy something?,,2022-12-01T10:18:26.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
249,86976,36656736,Does the user want to buy something?,,2022-12-02T02:11:48.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
250,86976,36658168,Does the user want to buy something?,,2022-12-02T05:20:33.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
251,86976,36660935,Does the user want to buy something?,,2022-12-02T08:57:56.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
252,86976,36662059,Does the user want to buy something?,,2022-12-02T10:17:53.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
253,86976,36662912,Does the user want to buy something?,,2022-12-02T11:18:15.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.92,,0.0,0.04,0.15,0.21,0.0
254,86976,36672829,Does the user want to buy something?,,2022-12-03T03:22:57.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
255,86976,36674549,Does the user want to buy something?,,2022-12-03T06:51:51.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
256,86976,36675266,Does the user want to buy something?,,2022-12-03T07:56:18.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
257,86976,36676048,Does the user want to buy something?,,2022-12-03T09:05:10.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
258,86976,36677985,Does the user want to buy something?,,2022-12-03T11:48:10.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
259,86976,36678900,Does the user want to buy something?,,2022-12-03T13:04:24.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.15,0.21,0.0
260,86976,36690000,Does the user want to buy something?,,2022-12-04T10:03:48.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
261,86976,36690380,Does the user want to buy something?,,2022-12-04T10:38:16.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
262,86976,36692162,Does the user want to buy something?,,2022-12-04T13:22:12.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
263,86976,36692206,Does the user want to buy something?,,2022-12-04T13:25:36.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
264,86976,36692283,Does the user want to buy something?,,2022-12-04T13:30:28.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
265,86976,36693089,Does the user want to buy something?,,2022-12-04T14:40:43.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.15,0.25,0.0
266,86976,36704365,Does the user want to buy something?,,2022-12-05T09:41:13.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
267,86976,36705112,Does the user want to buy something?,,2022-12-05T10:23:38.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
268,86976,36705935,Does the user want to buy something?,,2022-12-05T11:22:34.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
269,86976,36715357,Does the user want to buy something?,,2022-12-06T02:29:57.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
270,86976,36716811,Does the user want to buy something?,,2022-12-06T05:29:28.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
271,86976,36717458,Does the user want to buy something?,,2022-12-06T06:29:01.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.05,0.29,0.37,0.0
272,86976,36720695,Does the user want to buy something?,,2022-12-06T10:40:16.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.14,0.3,0.0
273,86976,36720937,Does the user want to buy something?,,2022-12-06T10:59:00.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.89,,0.0,0.04,0.14,0.3,0.0
274,86976,36761780,Does the user want to buy something?,,2022-12-09T00:24:08.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.9,,0.0,0.03,0.15,0.31,0.0
275,86976,36763213,Does the user want to buy something?,,2022-12-09T03:49:05.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.9,,0.0,0.03,0.15,0.31,0.0
276,86976,36763877,Does the user want to buy something?,,2022-12-09T05:11:25.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.9,,0.0,0.03,0.15,0.31,0.0
277,86976,36764919,Does the user want to buy something?,,2022-12-09T06:49:23.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.9,,0.0,0.03,0.15,0.31,0.0
278,86976,36764962,Does the user want to buy something?,,2022-12-09T07:00:32.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.9,,0.0,0.03,0.15,0.31,0.0
279,86976,36767239,Does the user want to buy something?,,2022-12-09T09:54:17.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.91,,0.0,0.04,0.18,0.27,0.0
280,86976,36767903,Does the user want to buy something?,,2022-12-09T10:52:51.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.91,,0.0,0.04,0.18,0.27,0.0
281,86976,36768201,Does the user want to buy something?,,2022-12-09T11:23:15.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.91,,0.0,0.04,0.18,0.27,0.0
282,86976,36778977,Does the user want to buy something?,,2022-12-10T06:38:15.000Z,1,1,56234ae50f38fe52ea19d25085e18895,1,,4.91,,0.0,0.04,0.18,0.27,0.0
283,87709,32772424,Указать тип предметов на фото,"В данном задании выбрать, предметы какого типа есть на фото - одежда, мебель или аксессуары",2022-04-06T11:15:10.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.77,,0.0,,,,0.0
284,87750,32780733,تسليط الضوء على أجزاء من الجملة,,2022-04-05T13:03:47.000Z,1,0,d8b31d3d01b4315db0172ab7ca0cf0db,1,,,,0.739726,0.03,0.03,,0.0
285,87814,32825778,Указать тип одежды на фото,В данном задании нужно указать тип выделенной в рамку одежды,2022-04-07T17:03:47.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.8,,0.0,,,,0.0
286,88265,33170727,💲🔊قوموا بتدوين النص من التسجيل الصوتي🔊💲,قوموا بتدوين النص من التسجيل الصوتي,2022-05-18T10:49:50.000Z,1,0,d8b31d3d01b4315db0172ab7ca0cf0db,1,,4.78,,1.75182,0.2,0.73,,0.0
287,88915,32906233,Выделить аксессуары на фото,В данном задании нужно выделить все аксессуары на фото,2022-04-11T21:17:05.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.71,,0.0,,,,0.0
288,88925,32922643,Выделить мебель на фото,В данном задании нужно выделить все предметы мебели на фото,2022-04-12T19:06:38.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.7,,0.0,,,,0.0
289,88930,32926070,Указать тип аксессуаров на фото,В данном задании нужно указать тип выделенных в рамку аксессуаров,2022-04-12T20:03:56.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.84,,0.0,,,,0.0
290,88932,32926770,Указать тип мебели на фото,В данном задании нужно указать тип выделенных в рамку предметов мебели,2022-04-12T21:06:31.000Z,1,0,ff1b1339edbf3473004401b00e3e7a74,0,,4.89,,0.0,,,,0.0
291,89206,34736532,Is the Ad a Good Match to the Search Term? (English) (TAAC),"You will be shown user search terms and Ads we may show in the search results. Please identify which of these are ""good"" ads per the project guidelines. 
Guidelines can be seen by viewing the Guideline tab and tips can be seen when you click a rating. Guideline updated 12.16, please see new section 2A for general ads exception.
Task uses the UHRS browser extension - link for download in the interface.
This task uses external web site for labeling.
Regular payment per page is $0.013.
To access paid work, training and qualification test should be passed.
",2022-12-10T07:19:36.000Z,1,1,c99f073bf6c8336cfdb0f6e5fb3a0674,0,,,,0.0,0.07,0.94,6.66,0.0
292,89207,32946167,[Ad] Text Ads for alternative product or additional purchase (English) (TA AC),"Help us categorize ads that are alternative options or additional purchases that users may be interested in. Guidelines are available in interface or, for more examples, download the full version. Task uses the UHRS Chrome Extension.
This task uses external web site for labeling.
Regular payment per page is $0.035.
To access paid work, qualification test should be passed.
",2022-12-09T14:53:47.000Z,1,1,c99f073bf6c8336cfdb0f6e5fb3a0674,0,,4.94,,0.0,0.23,3.13,13.13,0.0
293,89348,32971627,Crowd Spam Labeling - Spanish,"¿Quieres ayudar a que el internet sea un mejor lugar? Ayúdanos a encontrar y marcar paginas de spam y sitios peligrosos para que podamos mantener seguro a los visitantes mientras navegan.
This task uses external web site for labeling.
Regular payment per page is $0.06.
To access paid work, training and qualification test should be passed.
",2022-12-09T18:32:03.000Z,1,1,c7b569b062c3e8365da12b4851780761,0,,,,0.0,0.0,3.07,18.24,0.0
